"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"14:34:21.2595095","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 15,932, Length: 4,096"
"14:34:21.2595205","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 20,028, Length: 4,096"
"14:34:21.2595289","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 24,124, Length: 4,096"
"14:34:21.2599553","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 28,220, Length: 4,096"
"14:34:21.2600108","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 32,316, Length: 4,096"
"14:34:21.2600214","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 36,412, Length: 4,096"
"14:34:21.2604085","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 40,508, Length: 4,096"
"14:34:21.2604209","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 44,604, Length: 4,096"
"14:34:21.2604312","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 48,700, Length: 4,096"
"14:34:21.2608108","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 52,796, Length: 4,096"
"14:34:21.2608683","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 56,892, Length: 4,096"
"14:34:21.2608783","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 60,988, Length: 4,096"
"14:34:21.2611485","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 65,084, Length: 4,096"
"14:34:21.2611594","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 69,180, Length: 4,096"
"14:34:21.2615250","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 73,276, Length: 4,096"
"14:34:21.2615361","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 77,372, Length: 4,096"
"14:34:21.2619541","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 81,468, Length: 4,096"
"14:34:21.2620107","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 85,564, Length: 4,096"
"14:34:21.2620198","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 89,660, Length: 4,096"
"14:34:21.2623954","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 93,756, Length: 4,096"
"14:34:21.2624091","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 97,852, Length: 4,096"
"14:34:21.2624179","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 101,948, Length: 4,096"
"14:34:21.2627956","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 106,044, Length: 4,096"
"14:34:21.2628289","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 110,140, Length: 4,096"
"14:34:21.2628381","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 114,236, Length: 4,096"
"14:34:21.2632376","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 118,332, Length: 4,096"
"14:34:21.2632493","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 122,428, Length: 4,096"
"14:34:21.2632594","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 126,524, Length: 4,096"
"14:34:21.2634416","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 130,620, Length: 4,096"
"14:34:21.2634541","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 134,716, Length: 2,788"
"14:34:21.2634645","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 137,504, Length: 2"
"14:34:21.2634726","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 7,693, Length: 47"
"14:34:21.2634872","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 137,571, Length: 223, Priority: Normal"
"14:34:21.2634981","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 137,794, Length: 2"
"14:34:21.2635047","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 137,506, Length: 65"
"14:34:21.2635180","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 137,861, Length: 226, Priority: Normal"
"14:34:21.2635262","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 138,087, Length: 2"
"14:34:21.2635327","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 137,796, Length: 65"
"14:34:21.2635631","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 138,149, Length: 147, Priority: Normal"
"14:34:21.2635706","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 138,296, Length: 2"
"14:34:21.2635767","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 138,089, Length: 60"
"14:34:21.2635982","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 138,358, Length: 18, Priority: Normal"
"14:34:21.2636074","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 138,376, Length: 2"
"14:34:21.2636138","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 138,298, Length: 60"
"14:34:21.2636251","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 138,428, Length: 300, Priority: Normal"
"14:34:21.2636318","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 138,728, Length: 2"
"14:34:21.2636384","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 138,378, Length: 50"
"14:34:21.2636508","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 139,041, Length: 319, Priority: Normal"
"14:34:21.2636655","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 139,360, Length: 2"
"14:34:21.2636726","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 138,730, Length: 311"
"14:34:21.2636841","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 139,672, Length: 391, Priority: Normal"
"14:34:21.2636911","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 140,063, Length: 2"
"14:34:21.2636969","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 139,362, Length: 310"
"14:34:21.2637096","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 140,065, Length: 1,245"
"14:34:21.2637200","EXCEL.EXE","7364","SetEndOfFileInformationFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","EndOfFile: 141,310"
"14:34:21.2637654","EXCEL.EXE","7364","SetAllocationInformationFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","AllocationSize: 141,310"
"14:34:21.2638384","EXCEL.EXE","7364","RegQueryValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\ImmersiveWorkbookDirtySentinel","BUFFER OVERFLOW","Length: 12"
"14:34:21.2638453","EXCEL.EXE","7364","FlushBuffersFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS",""
"14:34:21.2638503","EXCEL.EXE","7364","RegQueryValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\ImmersiveWorkbookDirtySentinel","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"14:34:21.2638592","EXCEL.EXE","7364","WriteFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Offset: 0, Length: 143,360, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"14:34:21.2638619","EXCEL.EXE","7364","RegSetValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\ImmersiveWorkbookDirtySentinel","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"14:34:21.2639173","EXCEL.EXE","7364","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:21.2639338","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery","SUCCESS","Desired Access: Read/Write, Delete"
"14:34:21.2639553","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:21.2639683","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery\CCA2B90","SUCCESS","Desired Access: Read/Write, Delete"
"14:34:21.2639877","EXCEL.EXE","7364","RegDeleteValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery\CCA2B90\CCA2B90","SUCCESS",""
"14:34:21.2640241","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery\CCA2B90","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"14:34:21.2640333","EXCEL.EXE","7364","RegEnumKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery\CCA2B90","NO MORE ENTRIES","Index: 0, Length: 0"
"14:34:21.2640418","EXCEL.EXE","7364","RegEnumValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery\CCA2B90","NO MORE ENTRIES","Index: 0, Length: 0"
"14:34:21.2640546","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery\CCA2B90","SUCCESS",""
"14:34:21.2640636","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:21.2640759","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery\CCA2B90","SUCCESS","Desired Access: Delete"
"14:34:21.2640941","EXCEL.EXE","7364","RegDeleteKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery\CCA2B90","SUCCESS",""
"14:34:21.2641256","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery\CCA2B90","SUCCESS",""
"14:34:21.2641339","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery","SUCCESS","Query: Cached, SubKeys: 3, Values: 0"
"14:34:21.2641412","EXCEL.EXE","7364","RegEnumKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery","BUFFER TOO SMALL","Index: 0, Length: 0"
"14:34:21.2641473","EXCEL.EXE","7364","RegEnumKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery","SUCCESS","Index: 0, Name: C9B4FF5"
"14:34:21.2641534","EXCEL.EXE","7364","RegEnumKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery","SUCCESS","Index: 1, Name: CA31BEE"
"14:34:21.2641589","EXCEL.EXE","7364","RegEnumKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery","SUCCESS","Index: 2, Name: CC74263"
"14:34:21.2641650","EXCEL.EXE","7364","RegEnumKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery","NO MORE ENTRIES","Index: 3, Length: 38"
"14:34:21.2641720","EXCEL.EXE","7364","RegEnumValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery","NO MORE ENTRIES","Index: 0, Length: 0"
"14:34:21.2641820","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery","SUCCESS",""
"14:34:21.2642890","EXCEL.EXE","7364","CreateFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:34:21.2643063","EXCEL.EXE","7364","QueryNetworkOpenInformationFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","CreationTime: 16/09/2020 14:34:21, LastAccessTime: 16/09/2020 14:34:21, LastWriteTime: 16/09/2020 14:34:21, ChangeTime: 16/09/2020 14:34:21, AllocationSize: 01/01/1601 01:00:00, EndOfFile: 01/01/1601 01:00:00, FileAttributes: A"
"14:34:21.2643136","EXCEL.EXE","7364","CloseFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS",""
"14:34:21.2658077","EXCEL.EXE","7364","CreateFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Desired Access: Write Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:34:21.2658424","EXCEL.EXE","7364","SetBasicInformationFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","CreationTime: 01/01/1601 01:00:00, LastAccessTime: 01/01/1601 01:00:00, LastWriteTime: 01/01/1601 01:00:00, ChangeTime: 01/01/1601 01:00:00, FileAttributes: HAN"
"14:34:21.2658740","EXCEL.EXE","7364","CloseFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS",""
"14:34:21.2658839","EXCEL.EXE","7364","FileSystemControl","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar1007.xar","SUCCESS","Control: FSCTL_QUERY_FILE_REGIONS"
"14:34:21.2659553","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:21.2659722","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\Restore Workspace","NAME NOT FOUND","Desired Access: Read/Write"
"14:34:21.2659948","EXCEL.EXE","7364","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:21.2660085","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery","SUCCESS","Desired Access: Read/Write"
"14:34:21.2660266","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:21.2660388","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery\C9B4FF5","SUCCESS","Desired Access: Read/Write"
"14:34:21.2660636","EXCEL.EXE","7364","RegSetValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery\C9B4FF5\CA31C2C","SUCCESS","Type: REG_BINARY, Length: 994, Data: 04 00 00 00 C4 1C 00 00 3C 00 00 00 43 00 3A 00"
"14:34:21.2661053","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery\C9B4FF5","SUCCESS",""
"14:34:21.2661157","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery","SUCCESS",""
"14:34:21.2661302","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:21.2661427","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Common\Restore Workspace","NAME NOT FOUND","Desired Access: Read/Write"
"14:34:21.2661708","EXCEL.EXE","7364","RegQueryValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Options\AutoRecoverPath","NAME NOT FOUND","Length: 144"
"14:34:21.2662473","EXCEL.EXE","7364","CreateFile","C:\Users\sancarn","NAME COLLISION","Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0"
"14:34:21.2663365","EXCEL.EXE","7364","CreateFile","C:\Users\sancarn","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:34:21.2663511","EXCEL.EXE","7364","QueryBasicInformationFile","C:\Users\sancarn","SUCCESS","CreationTime: 20/08/2020 16:24:47, LastAccessTime: 16/09/2020 14:34:09, LastWriteTime: 04/09/2020 21:14:42, ChangeTime: 04/09/2020 21:14:42, FileAttributes: D"
"14:34:21.2663592","EXCEL.EXE","7364","CloseFile","C:\Users\sancarn","SUCCESS",""
"14:34:21.2664174","EXCEL.EXE","7364","CreateFile","C:\Users\sancarn\AppData\Roaming","NAME COLLISION","Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0"
"14:34:21.2664980","EXCEL.EXE","7364","CreateFile","C:\Users\sancarn\AppData\Roaming","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:34:21.2665106","EXCEL.EXE","7364","QueryBasicInformationFile","C:\Users\sancarn\AppData\Roaming","SUCCESS","CreationTime: 20/08/2020 16:24:47, LastAccessTime: 16/09/2020 14:30:18, LastWriteTime: 31/08/2020 23:11:07, ChangeTime: 31/08/2020 23:11:07, FileAttributes: D"
"14:34:21.2665175","EXCEL.EXE","7364","CloseFile","C:\Users\sancarn\AppData\Roaming","SUCCESS",""
"14:34:21.2666033","EXCEL.EXE","7364","CreateFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:34:21.2666152","EXCEL.EXE","7364","QueryNetworkOpenInformationFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel","SUCCESS","CreationTime: 20/08/2020 16:38:53, LastAccessTime: 16/09/2020 14:34:21, LastWriteTime: 16/09/2020 14:34:21, ChangeTime: 16/09/2020 14:34:21, AllocationSize: 01/01/1601 01:00:00, EndOfFile: 01/01/1601 01:00:00, FileAttributes: D"
"14:34:21.2666227","EXCEL.EXE","7364","CloseFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel","SUCCESS",""
"14:34:21.2667010","EXCEL.EXE","7364","CreateFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:34:21.2667156","EXCEL.EXE","7364","QueryBasicInformationFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel","SUCCESS","CreationTime: 20/08/2020 16:38:53, LastAccessTime: 16/09/2020 14:34:21, LastWriteTime: 16/09/2020 14:34:21, ChangeTime: 16/09/2020 14:34:21, FileAttributes: D"
"14:34:21.2668246","EXCEL.EXE","7364","CloseFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel","SUCCESS",""
"14:34:21.2669267","EXCEL.EXE","7364","CreateFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:34:21.2669404","EXCEL.EXE","7364","QueryBasicInformationFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel","SUCCESS","CreationTime: 20/08/2020 16:38:53, LastAccessTime: 16/09/2020 14:34:21, LastWriteTime: 16/09/2020 14:34:21, ChangeTime: 16/09/2020 14:34:21, FileAttributes: D"
"14:34:21.2669469","EXCEL.EXE","7364","CloseFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel","SUCCESS",""
"14:34:21.2670024","EXCEL.EXE","7364","CreateFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar106C.tmp","NAME NOT FOUND","Desired Access: Read Attributes, Delete, Disposition: Open, Options: Non-Directory File, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"14:34:21.2670905","EXCEL.EXE","7364","CreateFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar106C.xar","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"14:34:21.2671238","EXCEL.EXE","7364","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:21.2671428","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery","SUCCESS","Desired Access: Read/Write"
"14:34:21.2671667","EXCEL.EXE","7364","RegQueryKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:21.2671803","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery\CCA2BAF","NAME NOT FOUND","Desired Access: Read/Write"
"14:34:21.2671947","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery","SUCCESS","Desired Access: Read/Write"
"14:34:21.2672108","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery","SUCCESS",""
"14:34:21.2672210","EXCEL.EXE","7364","RegCreateKey","HKCU\Software\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery\CCA2BAF","SUCCESS","Desired Access: Read/Write, Disposition: REG_CREATED_NEW_KEY"
"14:34:21.2672937","EXCEL.EXE","7364","RegSetValue","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery\CCA2BAF\CCA2BAF","SUCCESS","Type: REG_BINARY, Length: 184, Data: 04 00 00 00 C4 1C 00 00 3C 00 00 00 43 00 3A 00"
"14:34:21.2673263","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery\CCA2BAF","SUCCESS",""
"14:34:21.2673387","EXCEL.EXE","7364","RegCloseKey","HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Resiliency\DocumentRecovery","SUCCESS",""
"14:34:21.2674189","EXCEL.EXE","7364","CreateFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar106C.xar","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Open No Recall, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"14:34:21.2674764","EXCEL.EXE","7364","CreateFile","C:\Users\sancarn\AppData\Roaming\Microsoft\Excel\~ar106C.xar","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Open No Recall, Attributes: n/a, ShareMode: None, AllocationSize: n/a"
